,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,1895.4180786716793,2001.0025062656641,0.7933740854636591,0.7760651629072681,0.5207769423558897,0.5207769423558897,0.510392731829574,0.996,0.599,0.6409999999999999,0.023042857142857143,0.03543465889724311,energy,1.0,1.0,1.0,0.5,Art,Clipart
1,Detector Tree,350.5,1318.4430012656642,1340.5491979949875,0.7984364418546367,0.7760651629072681,0.5207769423558897,0.5207769423558897,0.510392731829574,0.996,0.599,0.6409999999999999,0.023042857142857143,0.036676716541353384,energy,1.0,1.0,1.0,0.5,Art,Clipart
0,Base Tree,350.5,2053.403353082707,1527.984962406015,0.7674748601503759,0.8536090225563909,0.5644611528822056,0.5638345864661655,0.5756300751879699,0.996,0.599,0.6409999999999999,0.02884611528822059,0.08613416240601506,energy,1.0,1.0,1.0,0.6000000000000001,Art,Clipart
1,Detector Tree,350.5,1404.2398933834588,1388.0096240601504,0.7729286406015037,0.8536090225563909,0.5644611528822056,0.5638345864661655,0.5756300751879699,0.996,0.599,0.6409999999999999,0.02884611528822059,0.08068038195488723,energy,1.0,1.0,1.0,0.6000000000000001,Art,Clipart
0,Base Tree,350.5,2232.9951684210528,1756.6967418546367,0.7380335789473684,0.8161152882205513,0.6399749373433584,0.6393483709273183,0.6497894736842106,0.996,0.599,0.6409999999999999,0.052167418546365966,0.07808170927318299,energy,1.0,1.0,1.0,0.7000000000000001,Art,Clipart
1,Detector Tree,350.5,1501.7706263157895,1487.8520050125312,0.7439323157894737,0.8161152882205513,0.6399749373433584,0.6393483709273183,0.6497894736842106,0.996,0.599,0.6409999999999999,0.052167418546365966,0.0721829724310777,energy,1.0,1.0,1.0,0.7000000000000001,Art,Clipart
0,Base Tree,350.5,2521.0839992982455,2057.1102756892233,0.6908059017543859,0.7668671679197996,0.7644360902255639,0.7638095238095238,0.7687508771929825,0.996,0.599,0.6409999999999999,0.03126015037593989,0.07606126616541355,energy,1.0,1.0,1.0,0.8,Art,Clipart
1,Detector Tree,350.5,1658.222716140351,1653.0387719298244,0.6974184070175439,0.7668671679197996,0.7644360902255639,0.7638095238095238,0.7687508771929825,0.996,0.599,0.6409999999999999,0.03126015037593989,0.06944876090225564,energy,1.0,1.0,1.0,0.8,Art,Clipart
0,Base Tree,350.5,2757.5760535588975,2381.220551378446,0.6520367125313283,0.7137343358395989,0.86734335839599,0.8667167919799499,0.8664062656641605,0.996,0.599,0.6409999999999999,0.03474110275689227,0.06884588997493735,energy,1.0,1.0,1.0,0.9,Art,Clipart
1,Detector Tree,350.5,1786.6542002882206,1788.9982205513786,0.6592351501253133,0.7137343358395989,0.86734335839599,0.8667167919799499,0.8664062656641605,0.996,0.599,0.6409999999999999,0.03474110275689227,0.06409502731829572,energy,1.0,1.0,1.0,0.9,Art,Clipart
